date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:04	30727/30727	---M--	200	added ('OK')	image/jpeg	etag:%2264f5aaf7-7807%22	https://templates.hibootstrap.com/ezio/default/assets/img/faq-img.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/faq-img.jpg	(from https://templates.hibootstrap.com/ezio/default/assets/css/style.css)
15:34:04	1058/1058	---M--	200	added ('OK')	image/png	etag:%2264f5aaf6-422%22	https://templates.hibootstrap.com/ezio/default/assets/img/night.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/night.png	(from https://templates.hibootstrap.com/ezio/default/assets/css/dark.css)
15:34:05	969/969	---M--	200	added ('OK')	image/png	etag:%2264f5aaf4-3c9%22	https://templates.hibootstrap.com/ezio/default/assets/img/sunny.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/ezio/default/assets/css/dark.css)
15:34:06	188770/188770	---M--	200	added ('OK')	image/jpeg	etag:%2264f5aaf2-2e162%22	https://templates.hibootstrap.com/ezio/default/assets/img/about-img.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/about-img.jpg	(from https://templates.hibootstrap.com/ezio/default/assets/css/responsive.css)
15:34:07	76550/76550	---M--	200	added ('OK')	image/png	etag:%2264f5aaf4-12b06%22	https://templates.hibootstrap.com/ezio/default/assets/img/about-img-3.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/about-img-3.png	(from https://templates.hibootstrap.com/ezio/default/assets/css/responsive.css)
15:34:08	263875/263875	---M--	200	added ('OK')	image/jpeg	etag:%2264f5aaf2-406c3%22	https://templates.hibootstrap.com/ezio/default/assets/img/choose-us-img-3.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/choose-us-img-3.jpg	(from https://templates.hibootstrap.com/ezio/default/assets/css/responsive.css)
15:34:08	4039/4039	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab2f-fc7%22	https://templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-4.jpg	(from https://templates.hibootstrap.com/ezio/default/index.html)
15:34:09	136611/136611	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab40-215a3%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-4.jpg	(from https://templates.hibootstrap.com/ezio/default/index.html)
15:34:09	4550/4550	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab2f-11c6%22	https://templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-5.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-5.jpg	(from https://templates.hibootstrap.com/ezio/default/testimonials.html)
15:34:10	3943/3943	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab30-f67%22	https://templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-6.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/testimonials/testimonials-6.jpg	(from https://templates.hibootstrap.com/ezio/default/testimonials.html)
15:34:10	11297/11297	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab35-2c21%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-1.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:11	40159/40159	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab34-9cdf%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-2.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:12	30578/30578	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab34-7772%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-3.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-3.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:13	36794/36794	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab36-8fba%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-4.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:13	45145/45145	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab35-b059%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-5.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-5.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:14	45421/45421	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab36-b16d%22	https://templates.hibootstrap.com/ezio/default/assets/img/product/product-6.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product/product-6.jpg	(from https://templates.hibootstrap.com/ezio/default/products.html)
15:34:15	1961/1961	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab5d-7a9%22	https://templates.hibootstrap.com/ezio/default/assets/img/cart/cart-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/cart/cart-1.jpg	(from https://templates.hibootstrap.com/ezio/default/cart.html)
15:34:15	1635/1635	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab5d-663%22	https://templates.hibootstrap.com/ezio/default/assets/img/cart/cart-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/cart/cart-2.jpg	(from https://templates.hibootstrap.com/ezio/default/cart.html)
15:34:15	1961/1961	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab5e-7a9%22	https://templates.hibootstrap.com/ezio/default/assets/img/cart/cart-3.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/cart/cart-3.jpg	(from https://templates.hibootstrap.com/ezio/default/cart.html)
15:34:16	2276/2276	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab5e-8e4%22	https://templates.hibootstrap.com/ezio/default/assets/img/cart/cart-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/cart/cart-4.jpg	(from https://templates.hibootstrap.com/ezio/default/cart.html)
15:34:17	63200/63200	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab5c-f6e0%22	https://templates.hibootstrap.com/ezio/default/assets/img/product-details/product-details-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/product-details/product-details-1.jpg	(from https://templates.hibootstrap.com/ezio/default/product-details.html)
15:34:18	57824/57824	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab59-e1e0%22	https://templates.hibootstrap.com/ezio/default/assets/img/team/team-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/team/team-4.jpg	(from https://templates.hibootstrap.com/ezio/default/team.html)
15:34:18	41447/41447	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab59-a1e7%22	https://templates.hibootstrap.com/ezio/default/assets/img/team/team-5.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/team/team-5.jpg	(from https://templates.hibootstrap.com/ezio/default/team.html)
15:34:19	28221/28221	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab58-6e3d%22	https://templates.hibootstrap.com/ezio/default/assets/img/team/team-6.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/team/team-6.jpg	(from https://templates.hibootstrap.com/ezio/default/team.html)
15:34:20	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Oct%202023%2008:34:20%20GMT	https://templates.hibootstrap.com/ezio/default/registration.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/registration.html	(from https://templates.hibootstrap.com/ezio/default/log-in.html)
15:34:20	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Oct%202023%2008:34:20%20GMT	https://templates.hibootstrap.com/ezio/default/contact.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/contact.html	(from https://templates.hibootstrap.com/ezio/default/recover-password.html)
15:34:21	31956/31956	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab61-7cd4%22	https://templates.hibootstrap.com/ezio/default/assets/img/services/services-4.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services/services-4.jpg	(from https://templates.hibootstrap.com/ezio/default/services-style-two.html)
15:34:22	41574/41574	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab61-a266%22	https://templates.hibootstrap.com/ezio/default/assets/img/services/services-5.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services/services-5.jpg	(from https://templates.hibootstrap.com/ezio/default/services-style-two.html)
15:34:23	38718/38718	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab62-973e%22	https://templates.hibootstrap.com/ezio/default/assets/img/services/services-6.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services/services-6.jpg	(from https://templates.hibootstrap.com/ezio/default/services-style-two.html)
15:34:24	76633/76633	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3a-12b59%22	https://templates.hibootstrap.com/ezio/default/assets/img/services-details/services-details-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services-details/services-details-1.jpg	(from https://templates.hibootstrap.com/ezio/default/services-details.html)
15:34:25	39079/39079	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab39-98a7%22	https://templates.hibootstrap.com/ezio/default/assets/img/services-details/services-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services-details/services-1.jpg	(from https://templates.hibootstrap.com/ezio/default/services-details.html)
15:34:26	91063/91063	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab39-163b7%22	https://templates.hibootstrap.com/ezio/default/assets/img/services-details/services-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/services-details/services-2.jpg	(from https://templates.hibootstrap.com/ezio/default/services-details.html)
15:34:27	208186/208186	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3f-32d3a%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-7.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-7.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:28	267512/267512	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3e-414f8%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-8.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-8.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:29	194635/194635	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3d-2f84b%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-9.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-9.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:29	4218/4218	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab46-107a%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-1.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:30	4602/4602	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab45-11fa%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-2.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:30	4441/4441	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab45-1159%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-3.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/recent-post-3.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-one.html)
15:34:32	281959/281959	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3d-44d67%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-10.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-10.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-two.html)
15:34:32	117124/117124	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3f-1c984%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-5.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-5.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-three.html)
15:34:33	150321/150321	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab3e-24b31%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog/blog-6.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog/blog-6.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-column-three.html)
15:34:34	233791/233791	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab47-3913f%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-details-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-details-1.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-details.html)
15:34:35	32207/32207	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab47-7dcf%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-1.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-details.html)
15:34:36	32688/32688	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab48-7fb0%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/blog-2.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-details.html)
15:34:36	3601/3601	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab46-e11%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/comments-1.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/comments-1.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-details.html)
15:34:37	3364/3364	---M--	200	added ('OK')	image/jpeg	etag:%2264f5ab46-d24%22	https://templates.hibootstrap.com/ezio/default/assets/img/blog-details/comments-2.jpg	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/blog-details/comments-2.jpg	(from https://templates.hibootstrap.com/ezio/default/blog-details.html)
